,name,doi,pdf_link,brat_link,pdfminer_link,html_link,doi_link,Deposition Number(s),Space Group,Cell,element,info.source,info.formula,info.natoms,info.pld,info.lcd,info.density,inputs.pbe.theory,inputs.pbe.pseudopotentials,inputs.pbe.encut,inputs.pbe.kpoints,inputs.pbe.gamma,inputs.pbe.spin,outputs.pbe.energy_total,outputs.pbe.energy_vdw,outputs.pbe.energy_elec,outputs.pbe.bandgap,outputs.pbe.directgap,outputs.pbe.cbm,outputs.pbe.vbm,outputs.pbe.net_magmom
29,ALULAV,ic902194g,http://d.sunie.top:9009/material/convert/core_qmof_pdf/ic902194g.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/ic902194g,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/ic902194g.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/ic902194g.html,http://dx.doi.org/10.1021/ic902194g,745294.0,C 2/c (15),"a 27.367(3)Å b 16.8285(15)Å c 27.915(3)Å, α 90° β 101.892(2)° γ 90°",,CSD,Gd4C100H96N12O32S8,252,4.82701,6.52531,0.7556780750668302,PBE-D3BJ,"['Gd_3 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'S 06Sep2000', 'N 08Apr2002', 'O 08Apr2002']",520,"[1, 1, 1]",True,False,-1653.19710449,-12.81594,-1640.38116449,1.7159760000000002,True,-1.305782,-3.021758,0.0
30,AMIKOX,c0dt00931h,http://d.sunie.top:9009/material/convert/core_qmof_pdf/c0dt00931h.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/c0dt00931h,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/c0dt00931h.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/c0dt00931h.html,http://dx.doi.org/10.1039/c0dt00931h,772188.0,P c c a (54),"a 17.419(4)Å b 9.1351(18)Å c 15.583(3)Å, α 90° β 90° γ 90°",,CSD,Cd4C96Cl8H80N16,204,2.54846,3.20417,1.4804089282276836,PBE-D3BJ,"['Cd 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'Cl 06Sep2000']",520,"[2, 1, 1]",True,False,-1334.32010366,-15.86394,-1318.45616366,3.0284500000000003,True,2.066084,-0.962366,0.0
31,AMILUE,c0dt00999g,http://d.sunie.top:9009/material/convert/core_qmof_pdf/c0dt00999g.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/c0dt00999g,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/c0dt00999g.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/c0dt00999g.html,http://dx.doi.org/10.1039/c0dt00999g,787928.0,C c (9),"a 24.8414(6)Å b 31.1031(8)Å c 12.3400(3)Å, α 90° β 97.318(1)° γ 90°",,CSD,Zn8C126H110N18O34,296,11.05843,11.39399,1.0268824171346411,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,False,-1960.48458509,-19.78853,-1940.69605509,2.597387,True,0.246444,-2.350943,0.0
32,AMOYOR,c0ce00575d,http://d.sunie.top:9009/material/convert/core_qmof_pdf/c0ce00575d.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/c0ce00575d,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/c0ce00575d.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/c0ce00575d.html,http://dx.doi.org/10.1039/c0ce00575d,784214.0,C 2/c (15),"a 25.029(5)Å b 5.8653(12)Å c 20.980(4)Å, α 90° β 92.38(3)° γ 90°",,CSD,Zn2C60H48N4O8,122,3.95223,4.46631,1.2726489491835924,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[4, 1, 1]",True,False,-817.43536223,-9.1927,-808.2426622300001,1.469637,True,0.685539,-0.784098,0.0
33,AMOZAE,c0ce00397b,http://d.sunie.top:9009/material/convert/core_qmof_pdf/c0ce00397b.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/c0ce00397b,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/c0ce00397b.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/c0ce00397b.html,http://dx.doi.org/10.1039/c0ce00397b,748310.0,P 21/c (14),"a 6.7590(14)Å b 13.978(3)Å c 15.517(4)Å, α 90° β 113.30(3)° γ 90°",,CSD,K4Sm4C36H36N4O48,132,0.67189,1.23101,2.5253917790054,PBE-D3BJ,"['K_sv 06Sep2000', 'Sm_3 07Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[3, 1, 1]",True,False,-899.72754573,-12.02248,-887.70506573,3.138418,False,2.85148,-0.286938,0.0
34,AMUFIZ,acs.inorgchem.5b02340,http://d.sunie.top:9009/material/convert/core_qmof_pdf/acs.inorgchem.5b02340.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/acs.inorgchem.5b02340,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/acs.inorgchem.5b02340.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/acs.inorgchem.5b02340.html,http://dx.doi.org/10.1021/acs.inorgchem.5b02340,1427798.0,P 1 (2),"a 9.0838(10)Å b 9.6157(11)Å c 12.4252(14)Å, α 93.488(2)° β 104.357(2)° γ 113.993(2)°",,CSD,Co4C28H28N4O20,84,2.51028,3.49772,1.7775423864012765,PBE-D3BJ,"['Co 02Aug2007', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 1]",True,True,-558.99215934,-6.45068,-552.5414793399999,0.03598,False,0.93637,0.90039,12.0
35,AMUPOP,j.ica.2016.05.002,http://d.sunie.top:9009/material/convert/core_qmof_pdf/j.ica.2016.05.002.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/j.ica.2016.05.002,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/j.ica.2016.05.002.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/j.ica.2016.05.002.html,http://dx.doi.org/10.1016/j.ica.2016.05.002,1420041.0,C 2/c (15),"a 25.801(2)Å b 16.7844(14)Å c 18.9522(14)Å, α 90.00° β 128.7640(10)° γ 90.00°",,CSD,Zn6C108H100N24O24,262,3.28629,4.3563,1.3354207759984955,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[1, 1, 1]",True,False,-1739.16712077,-17.61317,-1721.55395077,2.982527,True,1.96986,-1.012667,0.0
36,ANAWIX,acs.cgd.6b00488,http://d.sunie.top:9009/material/convert/core_qmof_pdf/acs.cgd.6b00488.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/acs.cgd.6b00488,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/acs.cgd.6b00488.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/acs.cgd.6b00488.html,http://dx.doi.org/10.1021/acs.cgd.6b00488,1457971.0,C 2/c (15),"a 16.264(3)Å b 15.110(2)Å c 14.376(3)Å, α 90° β 115.148(7)° γ 90°",,CSD,In4C32F16H12O24,88,4.19394,5.21697,1.5799428469223975,PBE-D3BJ,"['In_d 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002', 'F 08Apr2002']",520,"[2, 2, 1]",True,False,-580.27835532,-5.55658,-574.7217753199999,3.334104,False,0.973228,-2.360876,0.0
37,ANAWOD,acs.cgd.6b00488,http://d.sunie.top:9009/material/convert/core_qmof_pdf/acs.cgd.6b00488.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/acs.cgd.6b00488,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/acs.cgd.6b00488.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/acs.cgd.6b00488.html,http://dx.doi.org/10.1021/acs.cgd.6b00488,1457972.0,P n n a (52),"a 16.9789(13)Å b 21.612(2)Å c 13.8905(11)Å, α 90° β 90° γ 90°",,CSD,In12C96F48H12O60,228,6.10792,6.93764,1.4110712106155907,PBE-D3BJ,"['In_d 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002', 'F 08Apr2002']",520,"[2, 1, 1]",True,False,-1564.04066479,-13.61422,-1550.42644479,3.11028,True,0.179878,-2.930402,0.0
38,APEBEE,c6cc03285k,http://d.sunie.top:9009/material/convert/core_qmof_pdf/c6cc03285k.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/c6cc03285k,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/c6cc03285k.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/c6cc03285k.html,http://dx.doi.org/10.1039/C6CC03285K,1472206.0,P 1 (2),"a 8.562(3)Å b 8.839(3)Å c 16.904(5)Å, α 82.238(7)° β 89.592(7)° γ 78.252(4)°",,CSD,Cd2B2C38H42N18O8,110,1.3909,4.16044,1.5189046071744974,PBE-D3BJ,"['Cd 06Sep2000', 'B 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 1]",True,False,-730.62010454,-7.80367,-722.81643454,2.3939920000000003,False,2.536017,0.142025,0.0
39,APETAS,00958972.2016.1180371,http://d.sunie.top:9009/material/convert/core_qmof_pdf/00958972.2016.1180371.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/00958972.2016.1180371,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/00958972.2016.1180371.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/00958972.2016.1180371.html,http://dx.doi.org/10.1080/00958972.2016.1180371,1023795.0,P 2/n (13),"a 6.8654(4)Å b 11.4200(6)Å c 17.4396(8)Å, α 90.00° β 98.662(5)° γ 90.00°",,CSD,Cd6C40H40O38,124,0.84512,3.09799,2.254272130456094,PBE-D3BJ,"['Cd 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[3, 1, 1]",True,False,-790.24042524,-10.19943,-780.04099524,2.8047370000000003,False,2.369762,-0.434975,0.0
40,ASALIP,chem.200305098,http://d.sunie.top:9009/material/convert/core_qmof_pdf/chem.200305098.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/chem.200305098,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/chem.200305098.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/chem.200305098.html,http://dx.doi.org/10.1002/chem.200305098,202453.0,P 21 21 21 (19),"a 7.2039(9)Å b 8.7309(11)Å c 16.234(2)Å, α 90° β 90° γ 90°",,CSD,Zn4C32H36N12O20,104,1.15278,1.88642,1.8963669258460405,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 1]",True,False,-663.17211538,-8.26667,-654.9054453800001,3.102946,False,2.873705,-0.229241,0.0
41,ASEJOZ,acs.cgd.6b00890,http://d.sunie.top:9009/material/convert/core_qmof_pdf/acs.cgd.6b00890.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/acs.cgd.6b00890,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/acs.cgd.6b00890.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/acs.cgd.6b00890.html,http://dx.doi.org/10.1021/acs.cgd.6b00890,1482061.0,C 2/c (15),"a 14.561(3)Å b 18.078(3)Å c 12.845(4)Å, α 90.00° β 116.602(2)° γ 90.00°",,CSD,Cd6C36H44N16O32,134,1.85499,2.71617,2.1867390471353243,PBE-D3BJ,"['Cd 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 1]",True,False,-860.73842844,-11.08747,-849.65095844,3.062774,True,2.234011,-0.828763,0.0
42,ASEJOZ01,j.cnki.0254-5861.2011-1072,http://d.sunie.top:9009/material/convert/core_qmof_pdf/j.cnki.0254-5861.2011-1072.pdf,not_exist,not_exist,http://d.sunie.top:9009/material/convert/core_qmof_html/j.cnki.0254-5861.2011-1072.html,http://dx.doi.org/10.14102/j.cnki.0254-5861.2011-1072,1055998.0,I 2/c (15),"a 12.8688(3)Å b 18.0925(3)Å c 14.5190(3)Å, α 90.00° β 116.053(3)° γ 90.00°",,CSD,Cd6C36H44N16O32,134,1.87213,2.74403,2.182079861940601,PBE-D3BJ,"['Cd 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 1]",True,False,-860.719204,-11.07324,-849.6459639999999,3.061215,True,2.221441,-0.839774,0.0
43,ATIBOU,b314221c,http://d.sunie.top:9009/material/convert/core_qmof_pdf/b314221c.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/b314221c,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/b314221c.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/b314221c.html,http://dx.doi.org/10.1039/b314221c,218687.0,P 21/c (14),"a 11.7047(18)Å b 10.0946(13)Å c 18.556(3)Å, α 90° β 127.585(2)° γ 90°",,CSD,Mn12C24H24O48,108,3.73005,4.76317,1.6766093855533546,PBE-D3BJ,"['Mn_pv 02Aug2007', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 1]",True,True,-764.63674173,-8.33645,-756.30029173,0.479932,False,1.295277,0.815345,14.0
44,ATIBOU01,adfm.200800058,http://d.sunie.top:9009/material/convert/core_qmof_pdf/adfm.200800058.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/adfm.200800058,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/adfm.200800058.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/adfm.200800058.html,http://dx.doi.org/10.1002/adfm.200800058,701074.0,P 21/n (14),"a 11.683(2)Å b 10.250(2)Å c 15.154(3)Å, α 90° β 91.86(3)° γ 90°",,CSD,Mn12C24H24O48,108,3.79725,4.86473,1.6263209148296456,PBE-D3BJ,"['Mn_pv 02Aug2007', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 1]",True,True,-765.98890396,-8.12108,-757.86782396,1.540704,True,1.423121,-0.117583,60.0
45,ATIBUA,b314221c,http://d.sunie.top:9009/material/convert/core_qmof_pdf/b314221c.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/b314221c,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/b314221c.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/b314221c.html,http://dx.doi.org/10.1039/b314221c,218688.0,P 21/c (14),"a 11.519(2)Å b 10.0050(15)Å c 18.685(4)Å, α 90° β 126.821(3)° γ 90°",,CSD,Mn12C40H40O52,144,1.15661,2.03281,1.9433622184871129,PBE-D3BJ,"['Mn_pv 02Aug2007', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,True,-995.66615544,-11.78725,-983.87890544,1.53334,True,2.577176,1.043836,60.0
46,ATIRUS,j.inoche.2016.08.009,http://d.sunie.top:9009/material/convert/core_qmof_pdf/j.inoche.2016.08.009.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/j.inoche.2016.08.009,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/j.inoche.2016.08.009.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/j.inoche.2016.08.009.html,http://dx.doi.org/10.1016/j.inoche.2016.08.009,1491814.0,C 2/c (15),"a 26.2911(15)Å b 13.5761(8)Å c 6.7620(4)Å, α 90.00° β 92.4430(10)° γ 90.00°",,CSD,Tb4C28H36N4O36S2,110,3.80239,4.41711,2.389264637756689,PBE-D3BJ,"['Tb_3 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'S 06Sep2000', 'N 08Apr2002', 'O 08Apr2002']",520,"[3, 1, 1]",True,False,-733.70305595,-9.31148,-724.3915759500001,3.130764,True,2.024041,-1.106723,0.0
47,AVAQIX01,j.molstruc.2016.04.093,http://d.sunie.top:9009/material/convert/core_qmof_pdf/j.molstruc.2016.04.093.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/j.molstruc.2016.04.093,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/j.molstruc.2016.04.093.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/j.molstruc.2016.04.093.html,http://dx.doi.org/10.1016/j.molstruc.2016.04.093,1451402.0,P b c a (61),"a 12.2463(14)Å b 15.4577(18)Å c 18.8454(19)Å, α 90° β 90° γ 90°",,CSD,Cd8C96H80N16O40,240,2.58909,5.0086,1.3864824409676246,PBE-D3BJ,"['Cd 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,False,-1596.34655817,-15.38888,-1580.95767817,3.053173,False,0.714524,-2.338649,0.0
48,AVEHAM,cjcu20150259,http://d.sunie.top:9009/material/convert/core_qmof_pdf/cjcu20150259.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/cjcu20150259,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/cjcu20150259.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/cjcu20150259.html,http://dx.doi.org/10.7503/cjcu20150259,1047035.0,P 21/c (14),"a 12.656(2)Å b 9.2408(15)Å c 25.544(4)Å, α 90.00° β 96.158(4)° γ 90.00°",,CSD,Cu4C116H84N8O20,232,3.86952,4.40918,1.2124816693030045,PBE-D3BJ,"['Cu 22Jun2005', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,True,-1583.10436855,-16.2882,-1566.81616855,0.592613,False,0.008991,-0.583622,0.0
49,AVIMOI,cg200229h,http://d.sunie.top:9009/material/convert/core_qmof_pdf/cg200229h.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/cg200229h,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/cg200229h.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/cg200229h.html,http://dx.doi.org/10.1021/cg200229h,810255.0,P 21/c (14),"a 9.3243(9)Å b 26.939(3)Å c 14.4535(14)Å, α 90° β 93.0680(10)° γ 90°",,CSD,Zn8C120H88O48,264,3.77561,4.74764,1.3088985188006594,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,False,-1770.41935562,-17.82083,-1752.59852562,2.528643,False,1.108674,-1.419969,0.0
50,AVIMUO,cg200229h,http://d.sunie.top:9009/material/convert/core_qmof_pdf/cg200229h.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/cg200229h,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/cg200229h.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/cg200229h.html,http://dx.doi.org/10.1021/cg200229h,810256.0,P 21/c (14),"a 8.6801(11)Å b 28.708(4)Å c 13.9279(18)Å, α 90° β 90.910(2)° γ 90°",,CSD,Mn8C120H88O48,264,3.22885,4.69069,1.374521996970686,PBE-D3BJ,"['Mn_pv 02Aug2007', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,True,-1834.53749317,-19.51182,-1815.02567317,1.065211,True,1.394774,0.329563,40.0
51,AWIBAL,acs.cgd.6b00274,http://d.sunie.top:9009/material/convert/core_qmof_pdf/acs.cgd.6b00274.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/acs.cgd.6b00274,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/acs.cgd.6b00274.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/acs.cgd.6b00274.html,http://dx.doi.org/10.1021/acs.cgd.6b00274,1449678.0,P 1 (2),"a 10.0669(12)Å b 10.3562(17)Å c 10.538(2)Å, α 103.158(17)° β 115.524(17)° γ 92.546(12)°",,CSD,Lu2C24H26N6O16,74,3.96442,4.71587,1.7576149808597967,PBE-D3BJ,"['Lu_3 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 2]",False,False,-503.66223817,-5.11117,-498.55106817,1.144471,False,1.134769,-0.009702,0.0
52,AXIPEE,anie.201605418,http://d.sunie.top:9009/material/convert/core_qmof_pdf/anie.201605418.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/anie.201605418,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/anie.201605418.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/anie.201605418.html,http://dx.doi.org/10.1002/anie.201605418,1482906.0,C 2/c (15),"a 14.2256(2)Å b 14.4645(3)Å c 30.4429(5)Å, α 90.00° β 96.104(2)° γ 90.00°",,CSD,Au8Fe4C72H40N32,156,3.7555,6.30941,1.7319501580414751,PBE-D3BJ,"['Fe 06Sep2000', 'H 15Jun2001', 'Au 04Oct2007', 'C 08Apr2002', 'N 08Apr2002']",520,"[2, 2, 1]",True,False,-1119.48815057,-11.91015,-1107.57800057,1.190855,False,0.126737,-1.064118,0.0
53,AXIPEE03,anie.201605418,http://d.sunie.top:9009/material/convert/core_qmof_pdf/anie.201605418.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/anie.201605418,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/anie.201605418.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/anie.201605418.html,http://dx.doi.org/10.1002/anie.201605418,1482909.0,P 21/n (14),"a 14.4444(3)Å b 14.7116(2)Å c 30.7720(5)Å, α 90.00° β 96.966(2)° γ 90.00°",,CSD,Au8Fe4C72H40N32,156,3.73879,6.35123,1.7347878705387538,PBE-D3BJ,"['Fe 06Sep2000', 'H 15Jun2001', 'Au 04Oct2007', 'C 08Apr2002', 'N 08Apr2002']",520,"[2, 2, 1]",True,False,-1119.5278109,-11.90362,-1107.6241909,1.187574,False,0.128868,-1.058706,0.0
54,AYUWUM,cccc20041080,http://d.sunie.top:9009/material/convert/core_qmof_pdf/cccc20041080.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/cccc20041080,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/cccc20041080.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/cccc20041080.html,http://dx.doi.org/10.1135/cccc20041080,226817.0,P 1 (2),"a 9.998(4)Å b 16.216(6)Å c 16.663(7)Å, α 94.899(6)° β 102.410(7)° γ 96.101(6)°",,CSD,Na6C70H98O48S14,236,1.71262,3.05884,1.5491657472746174,PBE-D3BJ,"['Na_pv 19Sep2006', 'H 15Jun2001', 'C 08Apr2002', 'S 06Sep2000', 'O 08Apr2002']",520,"[2, 1, 1]",True,False,-1421.90062707,-19.00835,-1402.89227707,2.954996,False,2.547187,-0.407809,0.0
55,AZIXUD,s1600536811037056,http://d.sunie.top:9009/material/convert/core_qmof_pdf/s1600536811037056.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/s1600536811037056,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/s1600536811037056.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/s1600536811037056.html,http://dx.doi.org/10.1107/S1600536811037056,850378.0,P 21 21 21 (19),"a 11.2562(6)Å b 13.1744(7)Å c 20.3965(12)Å, α 90° β 90° γ 90°",,CSD,Zn8C92H88N8O48,244,2.07992,4.11225,1.4282925041324237,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,False,-1583.3123834,-15.50249,-1567.8098934,3.111373,True,1.542679,-1.568694,0.0
56,BACGAQ,zaac.201500654,http://d.sunie.top:9009/material/convert/core_qmof_pdf/zaac.201500654.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/zaac.201500654,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/zaac.201500654.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/zaac.201500654.html,http://dx.doi.org/10.1002/zaac.201500654,1017150.0,P 1 (2),"a 10.312(2)Å b 13.919(3)Å c 14.174(3)Å, α 88.350(3)° β 69.287(4)° γ 74.727(4)°",,CSD,Cd2C86H70N12O8,178,1.00701,2.40308,1.5239221482750962,PBE-D3BJ,"['Cd 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,False,-1204.7282182,-14.01927,-1190.7089482,3.358317,True,2.989274,-0.369043,0.0
57,BACMOH10,ic00136a027,http://d.sunie.top:9009/material/convert/core_qmof_pdf/ic00136a027.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/ic00136a027,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/ic00136a027.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/ic00136a027.html,http://dx.doi.org/10.1021/ic00136a027,1104686.0,P 21 21 21 (19),"a 16.049(2)Å b 9.622(1)Å c 7.465(1)Å, α 90° β 90° γ 90°",,CSD,Cu4C28H36N12O16,96,3.01567,3.55841,1.5195549657004908,PBE-D3BJ,"['Cu 22Jun2005', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[3, 2, 1]",True,True,-617.99797052,-6.46278,-611.53519052,0.8953169999999999,False,0.47262,-0.422697,4.0
58,BADHIA,anie.201506250,http://d.sunie.top:9009/material/convert/core_qmof_pdf/anie.201506250.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/anie.201506250,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/anie.201506250.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/anie.201506250.html,http://dx.doi.org/10.1002/anie.201506250,1409524.0,F d d d (70),"a 8.8524(12)Å b 20.7005(19)Å c 34.194(3)Å, α 90° β 90° γ 90°",,CSD,Sc4C60H72O24,160,1.12929,2.05597,1.389350370244884,PBE-D3BJ,"['Sc_sv 07Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,False,-1037.02200957,-11.14786,-1025.87414957,3.012852,True,1.219632,-1.79322,0.0
59,BADHUM,anie.201506250,http://d.sunie.top:9009/material/convert/core_qmof_pdf/anie.201506250.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/anie.201506250,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/anie.201506250.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/anie.201506250.html,http://dx.doi.org/10.1002/anie.201506250,1409526.0,F d d d (70),"a 8.8822(7)Å b 20.5861(12)Å c 33.922(2)Å, α 90° β 90° γ 90°",,CSD,Sc4C60H72O24,160,1.03967,1.93906,1.3907592110338685,PBE-D3BJ,"['Sc_sv 07Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,False,-1037.07433757,-11.17303,-1025.90130757,3.0086,True,1.228186,-1.780414,0.0
